   919.26663814857625        900.31849946927798        883.45191403139950        868.85240780842469        856.71118998001066        847.22526057737969        840.59752136244992        837.03688999636518        836.75841755435113        839.98340944438269        846.93954978857550        857.86102932662789        872.98867690187672     
   897.11482109697090        877.98057804195992        861.00947401787948        846.39367508322539        834.33127020013967        825.02638566905398        818.68930303893262        815.53658055572259        815.79117821289310        819.68258646921993        827.44695870019859        839.32724745049177        855.57334455611385     
   876.01607010812722        856.71040057541506        839.64633806696270        825.02242709317431        813.04336583481381        803.92012712474275        797.87008313688170        795.11713385147789        795.89183936741324        800.43155613367151        808.98057717344773        821.79027637606464        839.11925693296109     
   856.06784496370472        836.61032465642666        819.46989718358725        804.85122471915258        792.96534486593214        784.02979793240365        778.26875813742220        775.91316881817193        777.20088171818134        782.37680043421824        791.69302810227123        805.40901940460867        823.79173698159991     
   837.36292816885191        817.77795940633098        800.58273852722414        785.98778716449760        774.21021516701603        765.47385391694525        760.00939378474482        758.05452580265955        759.85408763945020        765.66021396115480        775.73249126427618        790.33811726996441        809.75206496934402     
   819.98774479993995        800.30432661425505        783.08063623905377        768.53280026732978        756.88373745172134        748.36329781245104        743.20840608156152        741.66320956976756        743.97923054391879        750.41552320537460        761.23883536159542        776.72377488521249        797.15298105697570     
   804.02096618550559        784.27233210354666        767.05088076444076        752.57809351987123        741.08243918001699        732.79951867205136        727.97221422356574        726.85084316208395        729.69331642362340        736.76530186565060        748.34039248199269        764.70027961951064        786.13493129838946     
   789.53242720524690        769.75557986148510        752.57098212154006        738.20522434845850        726.89207126626650        718.87261194419534        714.39541448545242        713.71668551593280        717.10043457057509        724.81864347740770        737.15144084169185        754.38728173507729        776.82313269665224     
   776.58236991754416        756.81754269699627        739.70776198772751        725.48448568519154        714.38652483230919        706.66019872355719        702.55949488531644        702.34623403197259        706.29024009984755        714.66951546338157        727.77042144074005        745.88786419824987        769.32548616570352     
   765.22101046169064        745.51108591178240        728.51683057591185        714.47433223442260        703.62720278055212        696.22673825997015        692.53208395190939        692.81040459526423        697.33705986603104        706.39578521471390        720.27887817530313        739.28739025985476        763.73132455534756     
   755.48841231164329        735.87832530563264        719.04242772995985        705.22120282928631        694.66282139929399        687.62330659997156        684.36670397076864        685.16525675522666        690.29958664529863        700.05888005855309        714.74108006388724        734.65308407466796        760.11094743040121     
   747.41463738508378        727.95078821446873        711.31759393225400        697.75970135766283        687.52960105038187        680.88779675802436        678.10298022256359        679.45221145735354        685.22110460906742        695.70401952206532        711.20425912542419        732.03427276589457        758.51586561305601     
   741.02013746947205        721.74983644077633        705.36462623464877        692.11308716561848        682.25179248009431        676.04548231935837        673.76724319653658        675.69869310341232        682.13017236577059        693.36094036913721        709.69937827987746        731.46319788981486        758.97965671543773     
