           1           1           1   2.1468959493866990E-005
           1           1           2   2.3617142927074304E-005
           1           1           3   3.8191490340087340E-006
           1           1           4   4.6602592881993109E-006
           1           1           5   1.7890906346158608E-006
           1           1           6   1.7340963422332133E-006
           1           2           1   2.1890705604575757E-005
           1           2           2   2.3923307149071559E-005
           1           2           3   3.8003680249964073E-006
           1           2           4   4.6390764679424407E-006
           1           2           5   1.7782075013223839E-006
           1           2           6   1.7235566558872008E-006
           1           3           1   1.6647787977205866E-006
           1           3           2   1.8552238751396515E-006
           1           3           3   1.4949656567257118E-005
           1           3           4   1.3611942673657515E-005
           1           3           5   1.1054800125115326E-005
           1           3           6   1.1680205377734987E-005
           1           4           1   1.6453909709510823E-006
           1           4           2   1.8344721929742068E-006
           1           4           3   1.4547762300903326E-005
           1           4           4   1.3239698744433745E-005
           1           4           5   1.0962984140912490E-005
           1           4           6   1.1543741016935265E-005
           1           5           1   9.4397065497443035E-007
           1           5           2   1.1222581088895480E-006
           1           5           3   1.6362995298236561E-006
           1           5           4   1.6324475628672207E-006
           1           5           5   1.6805145185845700E-006
           1           5           6   1.4730702969956544E-006
           1           6           1   9.4127818532293232E-007
           1           6           2   1.1193834442840539E-006
           1           6           3   1.6243554212082405E-006
           1           6           4   1.6212400401010330E-006
           1           6           5   1.6647658052587045E-006
           1           6           6   1.4596845742709118E-006
           1           7           1   9.4122719924290361E-007
           1           7           2   1.1190270174844570E-006
           1           7           3   1.6288755242861260E-006
           1           7           4   1.6248545809467269E-006
           1           7           5   1.6747355013168475E-006
           1           7           6   1.4674989834823672E-006
           1           8           1   9.3801533085818126E-007
           1           8           2   1.1155302387855724E-006
           1           8           3   1.6161127017923689E-006
           1           8           4   1.6128318744233467E-006
           1           8           5   1.6581713317305252E-006
           1           8           6   1.4533977847724300E-006
           2           1           1   3.6384843874512108E-005
           2           1           2   4.0025510244644764E-005
           2           1           3   6.4725605996693809E-006
           2           1           4   7.8980449268776051E-006
           2           1           5   3.0320884175334939E-006
           2           1           6   2.9388860085903172E-006
           2           2           1   3.7099604475611782E-005
           2           2           2   4.0544386691382328E-005
           2           2           3   6.4407312005355117E-006
           2           2           4   7.8621450218035634E-006
           2           2           5   3.0136440627494732E-006
           2           2           6   2.9210237157160158E-006
           2           3           1   2.8214090514244627E-006
           2           3           2   3.1441687273436218E-006
           2           3           3   2.5336156618703940E-005
           2           3           4   2.3069045761221952E-005
           2           3           5   1.8735289743835105E-005
           2           3           6   1.9795204756547627E-005
           2           4           1   2.7885512387169581E-006
           2           4           2   3.1089995000720890E-006
           2           4           3   2.4655040231134152E-005
           2           4           4   2.2438179731039585E-005
           2           4           5   1.8579683215658533E-005
           2           4           6   1.9563929716713899E-005
           2           5           1   1.5998085474602149E-006
           2           5           2   1.9019639070312733E-006
           2           5           3   2.7731433813352255E-006
           2           5           4   2.7666152020650676E-006
           2           5           5   2.8480774024012529E-006
           2           5           6   2.4965081697452167E-006
           2           6           1   1.5952454437879299E-006
           2           6           2   1.8970920257045412E-006
           2           6           3   2.7529009225744189E-006
           2           6           4   2.7476210833149600E-006
           2           6           5   2.8213870322531436E-006
           2           6           6   2.4738225136645636E-006
           2           7           1   1.5951590343575091E-006
           2           7           2   1.8964879659940701E-006
           2           7           3   2.7605614356436437E-006
           2           7           4   2.7537468810922666E-006
           2           7           5   2.8382833254645399E-006
           2           7           6   2.4870661018883741E-006
           2           8           1   1.5897156718248712E-006
           2           8           2   1.8905617473965200E-006
           2           8           3   2.7389314491524005E-006
           2           8           4   2.7333712173379404E-006
           2           8           5   2.8102109484831791E-006
           2           8           6   2.4631678820584281E-006
           3           1           1   4.9372935141979438E-005
           3           1           2   5.4313189528835917E-005
           3           1           3   8.7830338311240920E-006
           3           1           4   1.0717365210307552E-005
           3           1           5   4.1144358156363191E-006
           3           1           6   3.9879634716103693E-006
           3           2           1   5.0342839779246813E-005
           3           2           2   5.5017286356620394E-005
           3           2           3   8.7398424719838704E-006
           3           2           4   1.0668650319818065E-005
           3           2           5   4.0894074841797436E-006
           3           2           6   3.9637249774007611E-006
           3           3           1   3.8285514316183584E-006
           3           3           2   4.2665247976870223E-006
           3           3           3   3.4380260687571152E-005
           3           3           4   3.1303872131056096E-005
           3           3           5   2.5423119818209415E-005
           3           3           6   2.6861386678970211E-005
           3           4           1   3.7839645519464276E-006
           3           4           2   4.2188014109092856E-006
           3           4           3   3.3456010047837616E-005
           3           4           4   3.0447809433662178E-005
           3           4           5   2.5211967310593078E-005
           3           4           6   2.6547554700439466E-005
           3           5           1   2.1708831272097005E-006
           3           5           2   2.5808971710339696E-006
           3           5           3   3.7630566391405096E-006
           3           5           4   3.7541981327576794E-006
           3           5           5   3.8647394325250464E-006
           3           5           6   3.3876725257187934E-006
           3           6           1   2.1646911583109226E-006
           3           6           2   2.5742862018734658E-006
           3           6           3   3.7355883447331332E-006
           3           6           4   3.7284237912114399E-006
           3           6           5   3.8285215523883935E-006
           3           6           6   3.3568888997072002E-006
           3           7           1   2.1645739037964163E-006
           3           7           2   2.5734665143956248E-006
           3           7           3   3.7459833876863396E-006
           3           7           4   3.7367362802630605E-006
           3           7           5   3.8514492195165851E-006
           3           7           6   3.3748599764741133E-006
           3           8           1   2.1571874550265670E-006
           3           8           2   2.5654248471711316E-006
           3           8           3   3.7166322676475300E-006
           3           8           4   3.7090872314314487E-006
           3           8           5   3.8133560054090290E-006
           3           8           6   3.3424309447118240E-006
           4           1           1   6.6170088908262505E-005
           4           1           2   7.2791065989484915E-005
           4           1           3   1.1771107547454974E-005
           4           1           4   1.4363517315489677E-005
           4           1           5   5.5142069829369292E-006
           4           1           6   5.3447075147653898E-006
           4           2           1   6.7469964556650901E-005
           4           2           2   7.3734703420813401E-005
           4           2           3   1.1713222066955220E-005
           4           2           4   1.4298229144438573E-005
           4           2           5   5.4806637691712329E-006
           4           2           6   5.3122228485765122E-006
           4           3           1   5.1310619450015994E-006
           4           3           2   5.7180381190709805E-006
           4           3           3   4.6076760472997519E-005
           4           3           4   4.1953754544433976E-005
           4           3           5   3.4072312975899891E-005
           4           3           6   3.5999892241274149E-005
           4           4           1   5.0713061742832950E-006
           4           4           2   5.6540787709583861E-006
           4           4           3   4.4838070757087018E-005
           4           4           4   4.0806450973465238E-005
           4           4           5   3.3789324327118985E-005
           4           4           6   3.5579291564771600E-005
           4           5           1   2.9094387263757490E-006
           4           5           2   3.4589435442576458E-006
           4           5           3   5.0432851857543510E-006
           4           5           4   5.0314129291574842E-006
           4           5           5   5.1795614565360493E-006
           4           5           6   4.5401917381309602E-006
           4           6           1   2.9011401893053626E-006
           4           6           2   3.4500834589525590E-006
           4           6           3   5.0064719098600221E-006
           4           6           4   4.9968699053983672E-006
           4           6           5   5.1310219005663727E-006
           4           6           6   4.4989352225066031E-006
           4           7           1   2.9009830436621628E-006
           4           7           2   3.4489849058053806E-006
           4           7           3   5.0204034477449101E-006
           4           7           4   5.0080103842460060E-006
           4           7           5   5.1617497835242828E-006
           4           7           6   4.5230202347511489E-006
           4           8           1   2.8910836530261407E-006
           4           8           2   3.4382073850101254E-006
           4           8           3   4.9810667905877101E-006
           4           8           4   4.9709548595105222E-006
           4           8           5   5.1106968866881931E-006
           4           8           6   4.4795585303021650E-006
           5           1           1   6.7068226560826946E-005
           5           1           2   7.3779071268215829E-005
           5           1           3   1.1930878753375694E-005
           5           1           4   1.4558475731552663E-005
           5           1           5   5.5890522339728591E-006
           5           1           6   5.4172521212508023E-006
           5           2           1   6.8385745638183443E-005
           5           2           2   7.4735516847778953E-005
           5           2           3   1.1872207583594986E-005
           5           2           4   1.4492301393267143E-005
           5           2           5   5.5550537325724112E-006
           5           2           6   5.3843265352699575E-006
           5           3           1   5.2007067045369026E-006
           5           3           2   5.7956500041125086E-006
           5           3           3   4.6702168027555317E-005
           5           3           4   4.2523199851890665E-005
           5           3           5   3.4534782162484098E-005
           5           3           6   3.6488524782707992E-005
           5           4           1   5.1401398587766069E-006
           5           4           2   5.7308225251008720E-006
           5           4           3   4.5446665369542691E-005
           5           4           4   4.1360323738206433E-005
           5           4           5   3.4247952461576649E-005
           5           4           6   3.6062215223075738E-005
           5           5           1   2.9489290234435011E-006
           5           5           2   3.5058923618646329E-006
           5           5           3   5.1117385366970392E-006
           5           5           4   5.0997051359813251E-006
           5           5           5   5.2498645080301382E-006
           5           5           6   4.6018165178033991E-006
           5           6           1   2.9405178489454383E-006
           5           6           2   3.4969120171440187E-006
           5           6           3   5.0744255880692942E-006
           5           6           4   5.0646932539996606E-006
           5           6           5   5.2006661165718857E-006
           5           6           6   4.5600000206117238E-006
           5           7           1   2.9403585703382094E-006
           5           7           2   3.4957985531517618E-006
           5           7           3   5.0885462210413898E-006
           5           7           4   5.0759849444247038E-006
           5           7           5   5.2318110742099597E-006
           5           7           6   4.5844119427443488E-006
           5           8           1   2.9303248136220680E-006
           5           8           2   3.4848747472692809E-006
           5           8           3   5.0486756408760423E-006
           5           8           4   5.0384264588718848E-006
           5           8           5   5.1800652278905450E-006
           5           8           6   4.5403603253323644E-006
           6           1           1   8.3823180782378989E-005
           6           1           2   9.2210525698973027E-005
           6           1           3   1.4911445522267355E-005
           6           1           4   1.8195467596791783E-005
           6           1           5   6.9853067515594944E-006
           6           1           6   6.7705876118775508E-006
           6           2           1   8.5469841883598321E-005
           6           2           2   9.3405910083432854E-005
           6           2           3   1.4838117147216594E-005
           6           2           4   1.8112761615051938E-005
           6           2           5   6.9428147598167936E-006
           6           2           6   6.7294365708024712E-006
           6           3           1   6.4999449164673488E-006
           6           3           2   7.2435166837983580E-006
           6           3           3   5.8369282658046501E-005
           6           3           4   5.3146326530604431E-005
           6           3           5   4.3162245923717064E-005
           6           3           6   4.5604071647388657E-005
           6           4           1   6.4242472885156201E-006
           6           4           2   7.1624940331110074E-006
           6           4           3   5.6800130890183673E-005
           6           4           4   5.1692941228751188E-005
           6           4           5   4.2803760555819079E-005
           6           4           6   4.5071261625136116E-005
           6           5           1   3.6856291469452155E-006
           6           5           2   4.3817328162928747E-006
           6           5           3   6.3887507609165826E-006
           6           5           4   6.3737111814414307E-006
           6           5           5   6.5613833003396377E-006
           6           5           6   5.7514402524022191E-006
           6           6           1   3.6751166966136984E-006
           6           6           2   4.3705090058895814E-006
           6           6           3   6.3421163082296621E-006
           6           6           4   6.3299526468360858E-006
           6           6           5   6.4998941888351354E-006
           6           6           6   5.6991771766728463E-006
           6           7           1   3.6749176270963867E-006
           6           7           2   4.3691173768231226E-006
           6           7           3   6.3597645513855799E-006
           6           7           4   6.3440652222890587E-006
           6           7           5   6.5388197657950238E-006
           6           7           6   5.7296876742228767E-006
           6           8           1   3.6623772417862069E-006
           6           8           2   4.3554645906638228E-006
