  0.49709545753749629       0.50290454246250371       0.55119652397753882       0.44880347602246118       0.26254506041511622       0.26075322290170205       0.26153529508389750       0.21516642159928437     
  0.49709596085673641       0.50290403914326365       0.55119603426764430       0.44880396573235576       0.26254398414504865       0.26075262141138167       0.26153600346536549       0.21516739097820425     
  0.49709631395237847       0.50290368604762159       0.55119569069821794       0.44880430930178195       0.26254322940614488       0.26075219951141343       0.26153650032223807       0.21516807076020367     
  0.49709658940027951       0.50290341059972055       0.55119542266975063       0.44880457733024942       0.26254264081782525       0.26075187043207904       0.26153688785668688       0.21516860089340889     
  0.49709679715770344       0.50290320284229661       0.55119522050177194       0.44880477949822806       0.26254219698368603       0.26075162225203768       0.26153718011540633       0.21516900064887007     
  0.49709696214383559       0.50290303785616430       0.55119505995007256       0.44880494004992733       0.26254184458379115       0.26075142517880057       0.26153741218648074       0.21516931805092765     
  0.49709710802600182       0.50290289197399818       0.55119491798582942       0.44880508201417063       0.26254153303805816       0.26075125093769330       0.26153761736794340       0.21516959865630533     
  0.49709722833244696       0.50290277166755304       0.55119480090828055       0.44880519909171945       0.26254127614664524       0.26075110725316464       0.26153778656487736       0.21516983003531273     
  0.49709732197918011       0.50290267802081978       0.55119470977357010       0.44880529022642990       0.26254107620339356       0.26075099541430152       0.26153791826044676       0.21517001012185816     
  0.49709740350784770       0.50290259649215241       0.55119463043087069       0.44880536956912936       0.26254090214764852       0.26075089805090146       0.26153803290957600       0.21517016689187404     
  0.49709747683433619       0.50290252316566386       0.55119455906968351       0.44880544093031649       0.26254074561547480       0.26075081048618609       0.26153813601969489       0.21517030787864427     
  0.49709753953532709       0.50290246046467291       0.55119449804862330       0.44880550195137664       0.26254061177479160       0.26075073561235479       0.26153822418538308       0.21517042842747047     
  0.49709759376606011       0.50290240623394000       0.55119444527045680       0.44880555472954325       0.26254049602153456       0.26075067085501746       0.26153830043827714       0.21517053268517075     
  0.49709764079126012       0.50290235920873994       0.55119439950449778       0.44880560049550211       0.26254039565318521       0.26075061470308136       0.26153836655786650       0.21517062308586679     
  0.49709768201614224       0.50290231798385787       0.55119435938329253       0.44880564061670747       0.26254030766873543       0.26075056547824010       0.26153842452049597       0.21517070233252861     
  0.49709771581431983       0.50290228418568006       0.55119432648979227       0.44880567351020773       0.26254023553750583       0.26075052512200225       0.26153847204012159       0.21517076730037038     
  0.49709774649954364       0.50290225350045636       0.55119429662578290       0.44880570337421716       0.26254017005187602       0.26075048848320603       0.26153851518232146       0.21517082628259646     
  0.49709777539279104       0.50290222460720901       0.55119426850568010       0.44880573149431996       0.26254010839245134       0.26075045398459246       0.26153855580435131       0.21517088181860486     
  0.49709780108873874       0.50290219891126131       0.55119424349722468       0.44880575650277527       0.26254005355767490       0.26075042330392484       0.26153859193067336       0.21517093120772710     
  0.49709782417206538       0.50290217582793451       0.55119422103141569       0.44880577896858431       0.26254000429942759       0.26075039574302084       0.26153862438342190       0.21517097557412970     
  0.49709784441345567       0.50290215558654439       0.55119420133145636       0.44880579866854353       0.26253996110660843       0.26075037157554753       0.26153865284037831       0.21517101447746584     
  0.49709786231489561       0.50290213768510428       0.55119418390881025       0.44880581609118980       0.26253992290771544       0.26075035020207915       0.26153867800738045       0.21517104888282501     
  0.49709787854279913       0.50290212145720081       0.55119416811490274       0.44880583188509721       0.26253988828047276       0.26075033082687699       0.26153870082141373       0.21517108007123642     
  0.49709789406833110       0.50290210593166895       0.55119415300454977       0.44880584699545034       0.26253985515248812       0.26075031229040280       0.26153872264782596       0.21517110990928293     
  0.49709790825873829       0.50290209174126177       0.55119413919358884       0.44880586080641116       0.26253982487381911       0.26075029534810162       0.26153874259709919       0.21517113718098019     
  0.49709792088824284       0.50290207911175722       0.55119412690177105       0.44880587309822900       0.26253979792607546       0.26075028026949421       0.26153876035188373       0.21517116145254658     
  0.49709793272342517       0.50290206727657483       0.55119411538301621       0.44880588461698379       0.26253977267349521       0.26075026613931945       0.26153877698988759       0.21517118419729783     
  0.49709794318293749       0.50290205681706246       0.55119410520313661       0.44880589479686328       0.26253975035642546       0.26075025365164545       0.26153879169386540       0.21517120429806366     
  0.49709795268220230       0.50290204731779775       0.55119409595781832       0.44880590404218174       0.26253973008838966       0.26075024231045957       0.26153880504786525       0.21517122255328547     
  0.49709796201898054       0.50290203798101951       0.55119408687063198       0.44880591312936796       0.26253971016724065       0.26075023116332097       0.26153881817336816       0.21517124049607037     
  0.49709797058445720       0.50290202941554274       0.55119407853411806       0.44880592146588194       0.26253969189191784       0.26075022093707478       0.26153883021453139       0.21517125695647607     
  0.49709797858031762       0.50290202141968232       0.55119407075198501       0.44880592924801499       0.26253967483207485       0.26075021139092708       0.26153884145488693       0.21517127232211117     
  0.49709798579805231       0.50290201420194769       0.55119406372717117       0.44880593627282883       0.26253965943254604       0.26075020277380251       0.26153885160133383       0.21517128619231785     
  0.49709799239642455       0.50290200760357551       0.55119405730515925       0.44880594269484075       0.26253964535456786       0.26075019489614881       0.26153886087706646       0.21517129887221667
