  0.37620603403930508       0.41384351167766698        6.6832500619696880E-002   8.1575532166380554E-002   3.1244423525492504E-002   3.0297997971457991E-002
  0.37916786975427219       0.41436817382023100        6.5735684451802917E-002   8.0266804991264512E-002   3.0695549890066526E-002   2.9765917092362856E-002
   3.0283744761371419E-002   3.3743449042633579E-002  0.27279344874334815       0.24837311279526716       0.20168502353981446       0.21312122111756512     
   3.0510875642741946E-002   3.4012386446447461E-002  0.27060667159685209       0.24626439716598983       0.20388929858793964       0.21471637056002887     
  0.11097962679752832       0.13196575349385695       0.19288804302449081       0.19243344261877224       0.19807791857113677       0.17365521549421503     
  0.11142533888224343       0.13253460681203036       0.19279381726892880       0.19242392114111886       0.19756590283574541       0.17325641305993303     
  0.11107952570380289       0.13208832131330683       0.19274744131625118       0.19227100066546723       0.19815279194664734       0.17366091905452452     
  0.11152310060923644       0.13265427916948716       0.19265311692322545       0.19226178029606861       0.19764351387239329       0.17326420912958906     
  0.37617916992948008       0.41381503000436798        6.6844922798957054E-002   8.1586142768023506E-002   3.1262166473660237E-002   3.0312568025511043E-002
  0.37914110215841423       0.41434010491574169        6.5748029649239134E-002   8.0277393982279455E-002   3.0713062024796550E-002   2.9780307269528874E-002
   3.0299958397278955E-002   3.3762391661165063E-002  0.27277987968536599       0.24836272267485540       0.20168197984071634       0.21311306774061833     
   3.0527302133480743E-002   3.4031577281663811E-002  0.27059319146233279       0.24625413323436804       0.20388591442713261       0.21470788146102210     
  0.11102205913283240       0.13201141510306563       0.19286492597543611       0.19241047948334952       0.19805836252510764       0.17363275778020873     
  0.11146740155008766       0.13257978139710058       0.19277075279224257       0.19240092602044812       0.19754682401670581       0.17323431422341523     
  0.11112214423146391       0.13213416818471607       0.19272430954518813       0.19224804583021457       0.19813302839764640       0.17363830381077092     
  0.11156534860486265       0.13269963805631821       0.19263003861717090       0.19223879343210826       0.19762422803990115       0.17324195324963898     
  0.37616032154749784       0.41379504649370319        6.6853637113851172E-002   8.1593585659000739E-002   3.1274617426740724E-002   3.0322791759206311E-002
  0.37912232145433244       0.41432041094880884        6.5756689991935971E-002   8.0284821749863025E-002   3.0725351041524962E-002   2.9790404813534829E-002
   3.0311335909761438E-002   3.3775684423810015E-002  0.27277035878420353       0.24835543187792300       0.20167984272467843       0.21310734627962347     
   3.0538829024103754E-002   3.4045044241021734E-002  0.27058373291597076       0.24624693093389469       0.20388353842917800       0.21470192445583111     
  0.11105182206198329       0.13204344205019480       0.19284871161722350       0.19239437305775484       0.19804464494615515       0.17361700626668838     
  0.11149690509197951       0.13261146663433360       0.19275457539458071       0.19238479726334323       0.19753344117577748       0.17321881443998544     
  0.11115203771290681       0.13216632501617318       0.19270808487256200       0.19223194523313664       0.19811916531557283       0.17362244184964859     
  0.11159498209262891       0.13273145250446519       0.19261385153139751       0.19222267047354896       0.19761070003862941       0.17322634335933002     
  0.37614561673890878       0.41377945597864441        6.6860434949665426E-002   8.1599391359275603E-002   3.1284332415337145E-002   3.0330768558168637E-002
  0.37910766942346047       0.41430504628898213        6.5763445743317592E-002   8.0290615673667867E-002   3.0734939697595203E-002   2.9798283172976704E-002
