191.001	 191.001	 189.645	0	      189.779	189.779	  189.779	0
1345.62	 1345.62	 1344.135   1344.376  1336.579	1336.579  1336.579  1336.86
0	     200.995	 207.455	209.668	  213.253	213.253	  213.253	215.085
