   5.5999999999999996       0.90000000000000002       0.90000000000000002       0.90000000000000002       0.90000000000000002       0.90000000000000002       0.90000000000000002       0.20999999999999999       0.14999999999999999     
   3.5000000000000000      -0.90000000000000002      -0.90000000000000002      -0.90000000000000002      -0.90000000000000002      -0.90000000000000002      -0.90000000000000002      -0.20999999999999999      -0.14999999999999999     
   2.0000000000000000       0.40000000000000002       0.40000000000000002       0.40000000000000002       0.40000000000000002       0.40000000000000002       0.40000000000000002       0.10000000000000001        5.0000000000000003E-002
  -1.0200000000000001E-002 -0.40000000000000002      -0.40000000000000002      -0.40000000000000002      -0.40000000000000002      -0.40000000000000002      -0.40000000000000002      -0.10000000000000001       -5.0000000000000003E-002
  -1.0200000000000001E-002  0.20000000000000001       0.20000000000000001       0.20000000000000001       0.20000000000000001       0.20000000000000001       0.20000000000000001        5.0000000000000003E-002   1.0000000000000000E-002
  -1.0200000000000001E-002 -0.20000000000000001      -0.20000000000000001      -0.20000000000000001      -0.20000000000000001      -0.20000000000000001      -0.20000000000000001       -5.0000000000000003E-002  -1.0000000000000000E-002
   2.0199999999999999E-002  0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001        1.0000000000000000E-002   5.0000000000000001E-003
   5.0200000000000002E-002 -0.10000000000000001      -0.10000000000000001      -0.10000000000000001      -0.10000000000000001      -0.10000000000000001      -0.10000000000000001       -1.0000000000000000E-002  -5.0000000000000001E-003
   1.2000000000000000E-002   5.0000000000000003E-002   5.0000000000000003E-002   5.0000000000000003E-002   5.0000000000000003E-002   5.0000000000000003E-002   5.0000000000000003E-002   5.0000000000000001E-003   1.0000000000000000E-003
   8.9880192666056055E-002   7.5742841162060467E-004   7.5742841162060467E-004   7.5742841162060467E-004   7.5742841162060467E-004   7.5742841162060467E-004   7.5742841162060467E-004   2.3115645674722848E-002   2.8321187487031932E-004
