1.982	2.182
2.182	2.382
2.382	2.582
2.582	2.782
2.782	2.982
2.982	3.182
3.182	3.382
3.382	3.582
3.582	3.782
3.782	3.982
3.982	4.182
4.182	4.382
4.382	4.582
4.582	4.782
4.782	4.982
4.982	5.182
5.182	5.382
5.382	5.582
5.582	5.782
5.782	5.982
5.982	6.182
6.182	6.382
6.382	6.782
6.782	7.182
7.182	7.782
7.782	8.782
