s22t13	dmee
0.06767515792340598 0.0028360053511547727
0.06767340290740814 0.0028247010825107445
0.06767164789141028 0.002813396813866717
0.06766989287541245 0.002802092545222689
0.06766813785941461 0.0027907882765786617
0.06766638284341675 0.0027794840079346335
0.06766462782741892 0.002768179739290606
0.06766287281142108 0.002756875470646578
0.06766111779542322 0.0027455712020025506
0.06765936277942539 0.002734266933358523
0.06765760776342755 0.002722962664714495
0.06765585274742969 0.0027116583960704673
0.06765409773143186 0.0027003541274264395
0.06765234271543402 0.0026890498587824117
0.06765080707643589 0.0026791586237188874
0.06818996261610663 0.002881222425730884
0.06811522818486515 0.002867092089925849
0.06811347316886732 0.0028557878212818215
0.06811171815286945 0.0028444835526377932
0.06815661731214762 0.002666441321494356
0.0678651384051725 0.0026579631200113352
0.06862959412356637 0.002909483097340953
0.06855485969232486 0.0028953527615359184
0.06861730901158145 0.0028303532168327586
0.06854257458033997 0.002816222881027724
0.06854081956434213 0.0028049186123836963
0.06853906454834427 0.0027936143437396685
0.06853730953234644 0.0027823100750956407
0.0685355545163486 0.002771005806451613
0.06853379950035074 0.002759701537807585
0.0685320444843529 0.0027483972691635574
0.06853028946835507 0.0027370930005195296
0.06852853445235724 0.002725788731875502
0.06852677943635938 0.002714484463231474
0.06852502442036154 0.0027031801945874463
0.06852326940436371 0.0026918759259434186
0.06852151438836585 0.0026805716572993908
0.06858922875561596 0.0026494849185283143
0.06851449432437448 0.0026353545827232797
0.0689966849697819 0.0029377437689510227
0.06899492995378406 0.002926439500306995
0.06898790988979267 0.002881222425730884
0.06898615487379484 0.0028699181570868556
0.068984399857797 0.0028586138884428283
0.06898264484179914 0.0028473096197988
0.06895456458583366 0.002666441321494356
0.06894754452184229 0.002621224246918245
0.06894578950584443 0.0026099199782742173
0.06950622461448902 0.0029490480375950505
0.06950095956649549 0.002915135231662967
0.06942622513525401 0.0029010048958579325
0.06942447011925618 0.0028897006272139043
0.0694886744545106 0.0028360053511547727
0.06941394002326912 0.0028218750153497377
0.06941218500727125 0.0028105707467057104
0.06941042999127342 0.002799266478061682
0.06940867497527559 0.002787962209417655
0.06940691995927772 0.0027766579407736266
0.06940516494327989 0.0027653536721295993
0.06940340992728206 0.002754049403485571
0.06940165491128422 0.0027427451348415433
0.06939989989528636 0.0027314408661975155
0.06939814487928853 0.0027201365975534878
0.06939638986329069 0.00270883232890946
0.06939463484729283 0.0026975280602654322
0.069392879831295 0.0026862237916214044
0.06939112481529716 0.0026749195229773767
0.06946059419854511 0.0026551370528503284
0.06938585976730363 0.0026410067170452934
0.06938410475130577 0.0026297024484012656
0.06945181911855589 0.0025986157096301895
0.0693770846873144 0.0025844853738251545
0.06987156044470672 0.0029660044405610923
0.06986629539671319 0.0029320916346290086
0.06985752031672399 0.0028755702914088697
0.06985576530072612 0.002864266022764842
0.06985401028472829 0.002852961754120814
0.06981715494877358 0.002615572112596231
0.06981013488478222 0.00257035503802012
0.06980859924578409 0.0025604638029565955
0.07030855942816969 0.0029773087092051197
0.07030504939617399 0.002954700171917064
0.07030329438017616 0.002943395903273037
0.07029978434818046 0.0029207873659849812
0.07029802933218263 0.002909483097340953
0.07029627431618476 0.0028981788286969257
0.07029451930018693 0.0028868745600528975
0.07028749923619557 0.0028416574854767864
0.0702857442201977 0.0028303532168327586
0.07028398920419987 0.002819048948188731
0.07028223418820204 0.002807744679544703
0.07028047917220417 0.0027964404109006753
0.07027872415620634 0.0027851361422566476
0.0702769691402085 0.00277383187361262
0.07027521412421064 0.002762527604968592
0.07027345910821281 0.0027512233363245642
0.07027170409221498 0.0027399190676805365
0.07026994907621711 0.0027286147990365087
0.07026819406021928 0.002717310530392481
0.07026643904422145 0.002706006261748453
0.07026468402822358 0.0026947019931044254
0.07026292901222575 0.0026833977244603976
0.07026117399622792 0.00267209345581637
0.07025941898023005 0.002660789187172342
0.07025766396423222 0.0026494849185283143
0.07025590894823439 0.0026381806498842865
0.07025415393223652 0.0026268763812402588
0.07025064390024086 0.002604267843952203
0.070248888884243 0.0025929635753081754
0.07024713386824516 0.0025816593066641477
0.07024186882025163 0.0025477465007320644
0.0702401138042538 0.0025364422320880366
0.07081809907287684 0.002988612977849148
0.07081458904088114 0.0029660044405610923
0.07080932399288761 0.0029320916346290086
0.07080054891289841 0.0028755702914088697
0.07072581448165688 0.002861439955603835
0.07072405946565904 0.0028501356869598073
0.07076018354494801 0.002615572112596231
0.07075316348095664 0.00257035503802012
0.07067842904971514 0.0025562247022150853
0.07074614341696525 0.002525137963444009
0.07067140898572374 0.002511007627638974
0.0711834349030945 0.0030055693808151893
0.07117465982310528 0.0029490480375950505
0.07116939477511175 0.002915135231662967
0.07116763975911392 0.0029038309630189394
0.07116588474311608 0.0028925266943749116
0.07115710966312686 0.0028360053511547727
0.07115535464712902 0.0028247010825107445
0.07115359963113116 0.002813396813866717
0.07115184461513333 0.002802092545222689
0.07115008959913549 0.0027907882765786617
0.07114833458313763 0.0027794840079346335
0.0711465795671398 0.002768179739290606
0.07114482455114196 0.002756875470646578
0.0711430695351441 0.0027455712020025506
0.07114131451914626 0.002734266933358523
0.07113955950314843 0.002722962664714495
0.07113780448715057 0.0027116583960704673
0.07113604947115273 0.0027003541274264395
0.0711342944551549 0.0026890498587824117
0.07113253943915704 0.002677745590138384
0.0711307844231592 0.002666441321494356
0.07112902940716137 0.0026551370528503284
0.07112727439116351 0.0026438327842063006
0.07112551937516567 0.002632528515562273
0.07112025432717214 0.0025986157096301895
0.07111849931117431 0.0025873114409861618
0.07111147924718292 0.0025420943664100507
0.07110445918319155 0.002496877291833939
0.07162043388655748 0.003016873649459217
0.07161692385456181 0.0029942651121711615
0.07161516883856395 0.0029829608435271338
0.07161341382256611 0.002971656574883106
0.07161165880656828 0.0029603523062390782
0.07160814877457258 0.0029377437689510227
0.07160639375857475 0.002926439500306995
0.07159937369458336 0.002881222425730884
0.07159761867858552 0.0028699181570868556
0.07159586366258769 0.0028586138884428283
0.07159410864658983 0.0028473096197988
0.07155900832663298 0.002621224246918245
0.07155725331063512 0.0026099199782742173
0.07155198826264159 0.002576007172342134
0.07155023324664375 0.0025647029036981062
0.07154847823064592 0.0025533986350540785
0.07154496819865022 0.0025307900977660225
0.07154321318265239 0.0025194858291219947
0.07154145816665453 0.002508181560477967
0.07153794813465886 0.0024855730231899114
0.07205743287002045 0.003028177918103245
0.07205392283802475 0.0030055693808151893
0.07204514775803553 0.0029490480375950505
0.072039882710042 0.002915135231662967
0.07203812769404416 0.0029038309630189394
0.07203637267804633 0.0028925266943749116
0.0720275975980571 0.0028360053511547727
0.07202584258205927 0.0028247010825107445
0.0720240875660614 0.002813396813866717
0.07202233255006357 0.002802092545222689
0.07202057753406574 0.0027907882765786617
0.07201882251806788 0.0027794840079346335
0.07201706750207004 0.002768179739290606
0.07201531248607221 0.002756875470646578
0.07201355747007435 0.0027455712020025506
0.07201180245407651 0.002734266933358523
0.07201004743807868 0.002722962664714495
0.07200829242208082 0.0027116583960704673
0.07200653740608298 0.0027003541274264395
0.07200478239008515 0.0026890498587824117
0.07200302737408729 0.002677745590138384
0.07200127235808945 0.002666441321494356
0.07199951734209162 0.0026551370528503284
0.07199776232609376 0.0026438327842063006
0.07199600731009592 0.002632528515562273
0.07199074226210239 0.0025986157096301895
0.07198898724610456 0.0025873114409861618
0.07198196718211317 0.0025420943664100507
0.0719749471181218 0.002496877291833939
0.0719714370861261 0.0024742687545458836
0.07256697251472757 0.0030394821867472726
0.07256346248273188 0.003016873649459217
0.07255995245073621 0.0029942651121711615
0.0724852180194947 0.0029801347763661265
0.07248346300349687 0.002968830507722099
0.07248170798749903 0.002957526239078071
0.07255117737074698 0.0029377437689510227
0.0724764429395055 0.002923613433145988
0.07254240229075776 0.002881222425730884
0.07246766785951628 0.002867092089925849
0.07246591284351844 0.0028557878212818215
0.07246415782752058 0.0028444835526377932
0.07250203692280738 0.002621224246918245
0.0724273024915659 0.00260709391111321
0.07249501685881599 0.002576007172342134
0.0724202824275745 0.002561876836537099
0.07241852741157667 0.002550572567893071
0.07248799679482462 0.0025307900977660225
0.07241326236358314 0.002516659761960988
0.07241150734758531 0.00250535549331696
0.07248097673083326 0.0024855730231899114
0.07247746669883756 0.002462964485901856
0.07290949313697331 0.002909483097340953
0.07290773812097545 0.0028981788286969257
0.07289720802498839 0.0028303532168327586
0.07289545300899056 0.002819048948188731
0.07289369799299272 0.002807744679544703
0.07289194297699486 0.0027964404109006753
0.07289018796099703 0.0027851361422566476
0.07288843294499919 0.00277383187361262
0.07288667792900133 0.002762527604968592
0.0728849229130035 0.0027512233363245642
0.07288316789700566 0.0027399190676805365
0.0728814128810078 0.0027286147990365087
0.07287965786500997 0.002717310530392481
0.07287790284901213 0.002706006261748453
0.07287614783301427 0.0026947019931044254
0.07287439281701644 0.0026833977244603976
0.0728726378010186 0.00267209345581637
0.07287088278502074 0.002660789187172342
0.0728691277690229 0.0026494849185283143
0.07286737275302507 0.0026381806498842865
0.07286035268903368 0.0025929635753081754
0.07283775685806146 0.002447421116516318
0.07344009297365456 0.0030564385897133145
0.07336535854241308 0.0030423082539082795
0.07336360352641522 0.0030310039852642517
0.07336184851041738 0.003019699716620224
0.07336009349441955 0.003008395447976196
0.07335833847842169 0.0029970911793321684
0.07335658346242385 0.0029857869106881406
0.07335482844642602 0.002974482642044113
0.07335307343042816 0.002963178373400085
0.07335131841443032 0.0029518741047560573
0.07334956339843249 0.0029405698361120295
0.07334780838243463 0.0029292655674680017
0.07334605336643679 0.002917961298823974
0.07341376773368691 0.0028868745600528975
0.07333903330244543 0.002872744224247863
0.07333727828644757 0.002861439955603835
0.07333552327044973 0.0028501356869598073
0.07333398763145163 0.002840244451896283
0.0733734023657365 0.0026268763812402588
0.07329866793449502 0.002612746045435224
0.07329691291849719 0.0026014417767911964
0.07336638230174514 0.0025816593066641477
0.07329164787050366 0.002567528970859113
0.07328989285450582 0.0025562247022150853
0.07328813783850796 0.0025449204335710575
0.07328638282251013 0.0025336161649270298
0.07328462780651229 0.002522311896283002
0.07328287279051443 0.002511007627638974
0.0732811177745166 0.0024997033589949464
0.07327936275851876 0.0024883990903509187
0.0732776077425209 0.002477094821706891
0.07327585272652307 0.002465790553062863
0.07327409771052523 0.0024544862844188354
0.0732716845635282 0.002438942915033297
0.07385164422514881 0.0029038309630189394
0.07352462624421735 0.002666441321494356
0.07352287122821952 0.0026551370528503284
0.07352111621222165 0.0026438327842063006
0.07370539289199518 0.0024290516799697725
0.07431233592458264 0.003067742858357342
0.07423760149334113 0.0030536125225523072
0.0742358464773433 0.0030423082539082795
0.07423409146134544 0.0030310039852642517
0.0742323364453476 0.003019699716620224
0.07423058142934977 0.003008395447976196
0.0742288264133519 0.0029970911793321684
0.07422707139735407 0.0029857869106881406
0.07422531638135624 0.002974482642044113
0.07422356136535838 0.002963178373400085
0.07422180634936054 0.0029518741047560573
0.07422005133336271 0.0029405698361120295
0.07421829631736485 0.0029292655674680017
0.07421654130136701 0.002917961298823974
0.07428440191995031 0.0028878165824398998
0.07399233800764257 0.0028755702914088697
0.07399058299164471 0.002864266022764842
0.07395460516368893 0.002632528515562273
0.0739528501476911 0.002621224246918245
0.07416827836142634 0.00260709391111321
0.07416652334542848 0.0025957896424691823
0.07416476832943064 0.0025844853738251545
0.07416301331343281 0.0025731811051811267
0.07416125829743495 0.002561876836537099
0.07415950328143711 0.002550572567893071
0.07415774826543928 0.0025392682992490434
0.07415599324944142 0.0025279640306050156
0.07415423823344358 0.002516659761960988
0.07415248321744575 0.00250535549331696
0.07415072820144789 0.0024940512246729323
0.07414897318545005 0.0024827469560289046
0.07414721816945222 0.002471442687384877
0.07414546315345436 0.002460138418740849
0.07414370813745652 0.0024488341500968213
0.07414195312145869 0.0024375298814527935
0.07421142250470666 0.0024177474113257448
0.07464959149883482 0.0029038309630189394
0.07457215141793 0.0024050301091012136
0.07518545638350962 0.0030846992613233837
0.07511072195226812 0.0030705689255183487
0.07510896693627028 0.0030592646568743213
0.07510721192027242 0.003047960388230293
0.07510545690427459 0.003036656119586266
0.07510370188827675 0.0030253518509422376
0.07510194687227889 0.0030140475822982103
0.07510019185628106 0.003002743313654182
0.07509843684028322 0.0029914390450101547
0.07509668182428536 0.0029801347763661265
0.07509492680828753 0.002968830507722099
0.07509317179228969 0.002957526239078071
0.07509141677629183 0.0029462219704340436
0.075089661760294 0.0029349177017900154
0.07508790674429616 0.002923613433145988
0.0750861517282983 0.00291230916450196
0.074865897220569 0.0028953527615359184
0.07481807303462779 0.0025873114409861618
0.07503350124836303 0.0025731811051811267
0.07503174623236517 0.002561876836537099
0.07502999121636733 0.002550572567893071
0.0750282362003695 0.0025392682992490434
0.07502648118437164 0.0025279640306050156
0.0750247261683738 0.002516659761960988
0.07502297115237597 0.00250535549331696
0.0750212161363781 0.0024940512246729323
0.07501946112038027 0.0024827469560289046
0.07501770610438244 0.002471442687384877
0.07501595108838457 0.002460138418740849
0.07501419607238674 0.0024488341500968213
0.0750124410563889 0.0024375298814527935
0.07501068604039104 0.0024262256128087657
0.07500893102439321 0.002414921344164738
0.07507840040764119 0.0023951388740376892
0.07551130435377584 0.0023800665158456523
0.0759851586731935 0.0030960035299674115
