2.02729284470848E-08       -3.1924851644624342E-0010   1.1002928516001716E-0012  -4.5780807580738650E-0014   1.9999912627610226E-0013  -1.5067185137279128E-0013  -1.3058250356867661E-0013  -1.2502818535169516E-0014   4.7120460481806618E-0013  -3.2520253918485761E-0013   5.8823562045563649E-0013   4.2353080571369735E-0017  -1.2253613545975661E-0013  -5.4335574402287622E-0014   1.5982770514187199E-0013   413.07162181203853       -1155.5164515917345        612.59840589953365       -553.42770234573948       -18.908504713076830       -114.54302478347886        1.4167355525404695        37.045032029238868     
2.01529284470848E-08   7.7233834621147177E-0012   5.3197181108447789E-0012  -2.7019570460571570E-0012  -2.0618126586311035E-0012  -6.2552938115963436E-0012  -3.2717513049401487E-0012   1.0868967510385788E-0012   1.4999085544463796E-0012   7.1241060335261574E-0013   1.0327761097326457E-0012  -1.4955159807817399E-0012  -1.2873393450435894E-0012  -1.6854483017336976E-0012  -5.5046096071487702E-0013  -2064.1039507032669       -8172.8922279368544       -1709.5529098283878       -2989.8348970482680        985.13431326289628        487.98620529768084        530.01390802587434        580.12289569340362
2.01629284470848E-08   4.5636994745329146E-0012   5.1061462624976670E-0012  -4.2771639357349227E-0012  -2.9353550605598397E-0012  -2.7819909171988254E-0012  -1.2891788084741007E-0012   3.3639981750183895E-0013   1.0092184609225032E-0012  -7.3520097939427523E-0013  -3.2412065500085213E-0013  -1.1823424092428027E-0013   2.1009448501261292E-0013  -8.6300952491044625E-0014   3.9780132482014662E-0013   567.08729296196509       -2954.3426846007842        3177.2584957702848        899.28343901929657        96.433363555012448       -126.13962680999519       -98.051722488121086       -218.54053247004106     
2.01729284470848E-08  -9.0631578184845315E-0014   5.3848632614874386E-0013   2.2550156956958095E-0013   2.6230314571670265E-0013   3.3448340553402555E-0013   1.1650708337148147E-0013  -3.7755873800140562E-0013   2.9587682123838935E-0013  -3.3961926571423936E-0013   2.6003773621280013E-0013   3.2585112088089540E-0014  -1.4262528402497637E-0013   1.8558629382797669E-0014   9.8224398565430800E-0014   1283.8696032191560       -1031.8282250546299        147.95432317445693       -485.49898343848724       -41.045048620121818        4.3111253307449218       -20.215113358686985      -0.20025937772264557
2.01829284470848E-08	0.003848252797E-15	-0.00254315922660E-13	0.0038398407377E-14	-0.001393009429058E-10	0.0077426942731E-13	-0.00488777475370E-16	-0.00022812141431E-19	0.00076119105827E-18	-0.00050738145584E-15	0.00137390726969E-17	-0.00046337057947E-11	-0.00082387268110E-11	-0.0004109830262E-15	-0.00079578093463E-17	-60.78268462558918	84.2051735922092	460.026911034256	-345.622365700998	15.2418752698968	-122.802831607131	111.674132896911	40.1979604201476
2.01929284470848E-08	-0.004228071406849E-15	-0.00077303148520E-12	-0.00640110739121E-15	0.00147597956584E-18	-0.00057958706352E-16	0.00549961205409E-11	-0.00142935410476E-13	-0.00077607688748E-12	0.00053223531480E-14	-0.00084199052616E-12	0.00207608992163E-13	-0.00140192841529E-17	0.001399468192284E-16	0.000269409774839E-16	1159.88104166287	14.9410664856357	-46.3253545078225	37.6767862830832	-95.5782784054415	27.6106481226247	28.9199345028731	-62.0904026542525
2.02029284470848E-08	-0.004112192416883E-15	0.00436477501937E-6	0.00536348761779E-6	-0.003473739732775E-6	7.74463531230995E-05	-0.000496827993285E-6	-0.000735831512357E-16	0.001585599035531E-16	-0.001195150554257E-16	0.000937015028962E-12	0.000773102556691E-12	-0.000513139933311E-12	0.000113221951644E-12	-0.000381452360743E-12	677.222250241372	-355.565963409014	436.908742765507	-253.714632873238	22.0556765151379	-105.918948111768	-54.0579033863794	41.813657676506
2.0219284470848E-08	0.003127331240013E-15	-0.001035800738087E-12	0.005813734071565E-12	0.001749975833592E-12	-0.001075512051984E-12	0.001876809442608E-12	2.37081971023207E-018	0.000900631937517E-12	0.001596771140684E-12	-0.000377706081496E-12	0.000815508783672E-12	0.00176945951199E-11	-0.000243155292518E-11	0.001469312425051E-11	248.479809015248	111.522032990957	1.10992988328093	504.835363573818	-180.647742720299	-98.5372005633264	80.6308557236578	27.4523944674014
2.0229284470848E-08	0.004163118948196E-15	-0.000627642807728E-11	0.003324663026724E-11	-0.002569369642068E-11	0.002887830999014E-11	0.002641265015432E-11	-0.000188592019135E-11	6.85327679499634E-09	-0.00050435082607E-11	-0.000826463642366E-11	-0.001183538143937E-11	0.001167454984258E-11	0.000214790169206E-11	-0.00071238468156E-11	311.499003053795	-558.410188294143	159.94682084502	101.735049204509	17.6386037158539	-11.6795911029799	-31.1880546512053	21.4034732092964
2.0239284470848E-08	0.005184243861731E-10	-0.002116880738694E-11	-0.001295489873262E-11	0.003896787424883E-11	-0.00173928200677E-11	-0.005010804788078E-11	-0.000966590517031E-11	-0.000568897316692E-11	0.00046135309976E-11	-0.001045694739915E-11	0.001035317446712E-11	0.000434841963768E-11	0.001173522479816E-11	-0.000834781718856E-11	561.138877578986	352.286079678518	-628.538996951275	496.161196346563	101.10790535129	-75.9006784421287	3.6736047764374	-105.839154838995
