   24613143.373096496       -7348.4138241896035       -11297.560091441175        16208.007145444832       -8328.5575267424720       -7800.7742970891386       -3686.9448620474409        4627.2770049392984        1877.0728213998032        2616.3996087893884       -1673.2700276201988        3566.9613693273086       -3541.6784926768282        6467.0944000675099        3725.1955559870730        14652.050826081775       -2904.6517816355354        2762.4376058707307        841.21858630177087       -6168.2668703888539       -3513.8291734369918        1756.4433553714989        3126.3602182103209        5329.0760663356614        829.01465682759647        159.61404730669889       -3979.7963240195722       -841.16537886016465       -744.01160458838785       -1192.3298545799396        386.35315751952726       -620.43604684605032       -795.96769178149816        324.66311667791570     
  -7348.4138241896035        10810583.328160021       -2343.8503902395287        9347.7952363121931        3556.4355233193432       -4631.4174215875892       -1768.6290332305653       -4668.5314503828304       -428.43756415914839        2031.9416752774703        3513.7965772429357        2473.9147435590025        3491.4917600359468       -1309.2702648618992        2147.5457308828531       -2639.1769311036860       -2340.5173829608466       -3257.3881504255069       -1267.3982803470940        6004.9874097373031        4802.4996256515606        1318.9285286516854        6470.9244087687848        1730.9927679110433        3326.9509711798887       -418.15103006450857        3573.6731990246381        513.04040011911525        2042.1444726602019       -636.12842729482554       -999.08720613250944       -368.60223720196825        75.412656946244212        97.427542572680480     
  -11297.560091441175       -2343.8503902395287        8783389.7281794362        4770.2635832403594       -1780.3043035078390        1753.4798916070861       -1650.8840906783450       -5824.7497355296828       -306.70955467674145       -136.61019996547441       -1259.9638216500364        1091.1117005002293       -1544.0088777313479       -5806.4940669973666        2016.5523582779290        5293.5479918452738        4849.1501458863449       -204.22236896241282       -3067.0957389141590       -1347.9880691911128       -2854.5006501300891       -2143.8258304589540        2721.0047370616635        2504.9079599235274       -677.02502018695191        1556.7495108070916       -3252.9048192643545        799.68514037767886       -901.91084104045740        606.61500265726340        429.21837038065962       -322.19977301046731        1.4255659929589597       -199.01691026975723     
   16208.007145444832        9347.7952363121931        4770.2635832403594        7983951.9236357380       -6351.3187573036430        2678.0298351036672       -2209.2619186115662       -2645.9023153882090        210.30308095376444       -565.26503787425702       -2041.4725169264552       -943.72474939712299        7406.9757389288807       -6143.6354749067123       -1421.3652989882623       -3153.7028399698547       -3618.4248467834605        7503.4718808815924        4679.6081660957525        4401.1172115777454        3853.7243229145256       -475.90012275669056        5619.0616415954773        66.508493566127086        2539.3083501623878       -1410.0053843736464        3677.2449074994170       -526.29903702812010       -262.43404346527245       -177.63319573893432       -148.42299791356643        5.3397279921253773       -258.97252008018825       -276.06269569396295     
  -8328.5575267424720        3556.4355233193432       -1780.3043035078390       -6351.3187573036430        4339229.2140238099       -708.65553102806939       -635.97148074647919        2443.1878743030634        459.88542879852315       -585.49211611628482       -2284.9103749331448       -2114.2099207149786       -1182.6793692292206        2302.2511778726489       -2259.2336153523579        1659.2467155563659       -6166.9859096716582       -915.55255424673953        1108.1840128988124        2533.1155357052749        1406.7134371246111       -544.03504246780665        832.40625728459827        1233.3365099387863        232.11299354428604        1805.7272089452370        1599.1917211813782        495.99908396726988        1121.8306816600623       -127.97971750816325       -1039.8911105718323        147.03103328886789       -315.92890106355844        32.021110047761169     
  -7800.7742970891386       -4631.4174215875892        1753.4798916070861        2678.0298351036672       -708.65553102806939        3466348.6083469344        257.49353966213056       -1431.4887651668573       -820.19526733724319       -122.24350726395613       -806.66006521718668       -1930.5603159193586       -454.12409400318063        3185.6876522329821       -1076.3630127841159        223.41758701331068       -2222.3774668156193       -3591.8662380529513        1386.2573364840775        43.203306734001764       -634.04924668229137       -2472.2899654675671       -608.25873582483939       -105.53788858506111       -2728.0293209357669        1141.8980970786317       -350.92887515198902       -255.70737723114888       -102.31204480358934        279.45440370652557       -551.52827074695972       -244.52655358809352       -284.67661335369189        199.63778078829790     
  -3686.9448620474409       -1768.6290332305653       -1650.8840906783450       -2209.2619186115662       -635.97148074647919        257.49353966213056        1888772.8635218551        2197.2787909298827        349.49370772854422       -412.12992957889719       -1512.7563549391884        582.98447280641551       -230.09601395324535        399.81951234844774        1108.7468887136149        705.32134909801869       -2645.0075033654352        5709.9337811997902       -1660.0431457315244       -177.42086921014277       -2019.9505491071163        1484.3168354729369        1167.2165059607391       -1244.3515642329328        12.173612208159076        1624.6514363781921       -1149.0487121045485       -1401.5340166278850       -447.37983254576244        38.016104407599677        200.47265587541696       -234.54889849153841        158.25843305927503        199.55925310506416     
   4627.2770049392984       -4668.5314503828304       -5824.7497355296828       -2645.9023153882090        2443.1878743030634       -1431.4887651668573        2197.2787909298827        541177.62724856858       -210.37587141494225       -217.82999417197999        576.30877289399803       -28.269310511747847        590.89276816897609        2324.2103623572698       -1575.4476956861088       -1514.4331280965300        616.71161225814478       -2152.3674398470034       -532.47540629124398        576.25892986131851       -672.48947359784006        1147.7034954290853        664.77271573759003        123.25250379582731       -1261.2617699647642       -222.86585790660996       -791.59707263424161       -319.85923125274456        528.37535245959714       -54.944778983228822        247.76501792583693       -31.007407321919541        44.721581876565025       -45.153407527619812     
   1877.0728213998032       -428.43756415914839       -306.70955467674145        210.30308095376444        459.88542879852315       -820.19526733724319        349.49370772854422       -210.37587141494225        41236.720465003600        43.964579722621536        201.90701853841082       -38.975153468821418       -126.19188772288197        362.15895414173735        130.91816425217431        292.00076358861850        136.63728427442521        29.145990844508091        41.670715495995793        143.74011209576190        308.63834106717451        183.51051066414604        128.41381708697023        124.61955282751046        149.24560947705243       -37.737350056919318        263.09789783357178       -9.1480615253362245       -30.899673225650758        56.911525660946516        60.906675261339693       -24.861819635770914       -23.409278307288002       -8.7605184459691312     
   2616.3996087893884        2031.9416752774703       -136.61019996547441       -565.26503787425702       -585.49211611628482       -122.24350726395613       -412.12992957889719       -217.82999417197999        43.964579722621536        78376.182045513124       -89.386085438124923       -411.46009025304596       -25.907633615478876        146.46481148737413       -341.33575362887484        675.83916489347746        791.25536775871979        625.61806137302347       -215.78104581950180        131.83138778378827       -341.16429011565083        464.13913762127709        298.11212000774452        272.45611312390292        57.953922990589518        73.431882354092139        54.064080027713580       -190.05535120095726        11.110007330746189       -39.746897300294705       -60.960758247615246       -58.745378566873548        39.147719344131758       -20.652277305789589     
