24613143.3730965    -7348.4138241896    -11297.5600914412   16208.0071454448    -8328.5575267425    -7800.7742970891    -3686.9448620475    4627.2770049393 1877.0728213998 2616.3996087894 -1673.2700276202    3566.9613693273 -3541.6784926768    6467.0944000675 3725.1955559871 14652.0508260818    -2904.6517816355    2762.4376058707 841.2185863018  -6168.2668703889    -3513.829173437 1756.4433553715 3126.3602182103 5329.0760663357 829.0146568276  159.6140473067  -3979.7963240196    -841.1653788602 -744.0116045884 -1192.3298545799    386.3531575195  -620.4360468461 -795.9676917815 324.6631166779
-7348.4138241896    10810583.32816  -2343.8503902395    9347.7952363122 3556.4355233194 -4631.4174215876    -1768.6290332306    -4668.5314503828    -428.4375641591 2031.9416752775 3513.7965772429 2473.914743559  3491.491760036  -1309.2702648619    2147.5457308829 -2639.1769311037    -2340.5173829609    -3257.3881504255    -1267.3982803471    6004.9874097373 4802.4996256516 1318.9285286517 6470.9244087688 1730.9927679111 3326.9509711799 -418.1510300645 3573.6731990246 513.0404001191  2042.1444726602 -636.1284272948 -999.0872061325 -368.602237202  75.4126569462   97.4275425727
-11297.5600914412   -2343.8503902395    8783389.72817944    4770.2635832404 -1780.3043035078    1753.4798916071 -1650.8840906784    -5824.7497355297    -306.7095546767 -136.6101999655 -1259.96382165  1091.1117005002 -1544.0088777314    -5806.4940669974    2016.5523582779 5293.5479918453 4849.1501458864 -204.2223689624 -3067.0957389142    -1347.9880691911    -2854.5006501301    -2143.825830459 2721.0047370617 2504.9079599235 -677.025020187  1556.7495108071 -3252.9048192644    799.6851403777  -901.9108410405 606.6150026573  429.2183703807  -322.1997730105 1.425565993 -199.0169102698
16208.0071454448    9347.7952363122 4770.2635832404 7983951.92363574    -6351.3187573037    2678.0298351037 -2209.2619186116    -2645.9023153882    210.3030809538  -565.2650378743 -2041.4725169265    -943.7247493971 7406.9757389289 -6143.6354749067    -1421.3652989883    -3153.7028399699    -3618.4248467835    7503.4718808816 4679.6081660958 4401.1172115778 3853.7243229145 -475.9001227567 5619.0616415955 66.5084935661   2539.3083501624 -1410.0053843737    3677.2449074994 -526.2990370281 -262.4340434653 -177.6331957389 -148.4229979136 5.3397279921    -258.9725200802 -276.062695694
-8328.5575267425    3556.4355233194 -1780.3043035078    -6351.3187573037    4339229.21402381    -708.6555310281 -635.9714807465 2443.1878743031 459.8854287985  -585.4921161163 -2284.9103749332    -2114.209920715 -1182.6793692292    2302.2511778727 -2259.2336153524    1659.2467155564 -6166.9859096717    -915.5525542467 1108.1840128988 2533.1155357053 1406.7134371246 -544.0350424678 832.4062572846  1233.3365099388 232.1129935443  1805.7272089452 1599.1917211814 495.9990839673  1121.8306816601 -127.9797175082 -1039.8911105718    147.0310332889  -315.9289010636 32.0211100478
-7800.7742970891    -4631.4174215876    1753.4798916071 2678.0298351037 -708.6555310281 3466348.60834693    257.4935396621  -1431.4887651669    -820.1952673372 -122.243507264  -806.6600652172 -1930.5603159194    -454.1240940032 3185.687652233  -1076.3630127841    223.4175870133  -2222.3774668156    -3591.866238053 1386.2573364841 43.203306734    -634.0492466823 -2472.2899654676    -608.2587358248 -105.5378885851 -2728.0293209358    1141.8980970786 -350.928875152  -255.7073772311 -102.3120448036 279.4544037065  -551.528270747  -244.5265535881 -284.6766133537 199.6377807883
-3686.9448620475    -1768.6290332306    -1650.8840906784    -2209.2619186116    -635.9714807465 257.4935396621  1888772.86352186    2197.2787909299 349.4937077285  -412.1299295789 -1512.7563549392    582.9844728064  -230.0960139532 399.8195123484  1108.7468887136 705.321349098   -2645.0075033654    5709.9337811998 -1660.0431457315    -177.4208692101 -2019.9505491071    1484.3168354729 1167.2165059607 -1244.3515642329    12.1736122082   1624.6514363782 -1149.0487121046    -1401.5340166279    -447.3798325458 38.0161044076   200.4726558754  -234.5488984915 158.2584330593  199.5592531051
4627.2770049393 -4668.5314503828    -5824.7497355297    -2645.9023153882    2443.1878743031 -1431.4887651669    2197.2787909299 541177.627248569    -210.3758714149 -217.829994172  576.308772894   -28.2693105117  590.892768169   2324.2103623573 -1575.4476956861    -1514.4331280965    616.7116122581  -2152.367439847 -532.4754062912 576.2589298613  -672.4894735978 1147.7034954291 664.7727157376  123.2525037958  -1261.2617699648    -222.8658579066 -791.5970726342 -319.8592312527 528.3753524596  -54.9447789832  247.7650179258  -31.0074073219  44.7215818766   -45.1534075276
1877.0728213998 -428.4375641591 -306.7095546767 210.3030809538  459.8854287985  -820.1952673372 349.4937077285  -210.3758714149 41236.7204650036    43.9645797226   201.9070185384  -38.9751534688  -126.1918877229 362.1589541417  130.9181642522  292.0007635886  136.6372842744  29.1459908445   41.670715496    143.7401120958  308.6383410672  183.5105106641  128.413817087   124.6195528275  149.2456094771  -37.7373500569  263.0978978336  -9.1480615253   -30.8996732257  56.9115256609   60.9066752613   -24.8618196358  -23.4092783073  -8.760518446
2616.3996087894 2031.9416752775 -136.6101999655 -565.2650378743 -585.4921161163 -122.243507264  -412.1299295789 -217.829994172  43.9645797226   78376.1820455131    -89.3860854381  -411.460090253  -25.9076336155  146.4648114874  -341.3357536289 675.8391648935  791.2553677587  625.618061373   -215.7810458195 131.8313877838  -341.1642901157 464.1391376213  298.1121200077  272.4561131239  57.9539229906   73.4318823541   54.0640800277   -190.055351201  11.1100073307   -39.7468973003  -60.9607582476  -58.7453785669  39.1477193441   -20.6522773058
-1673.2700276202    3513.7965772429 -1259.96382165  -2041.4725169265    -2284.9103749332    -806.6600652172 -1512.7563549392    576.308772894   201.9070185384  -89.3860854381  466552.02495754 127.4926801081  -857.1957121964 298.2029916734  354.4661609251  1069.6937743678 -1236.3210718578    1260.1461105925 -1800.5114234135    939.5832148601  382.1512132214  -756.805505905  -543.4033426239 -271.7611594061 -29.2990723433  981.3263734842  718.3375858444  -25.8530456875  109.91041729    213.0919017777  25.4389708484   -162.6728949354 -19.1678767028  -35.9193705702
3566.9613693273 2473.914743559  1091.1117005002 -943.7247493971 -2114.209920715 -1930.5603159194    582.9844728064  -28.2693105117  -38.9751534688  -411.460090253  127.4926801081  1120092.67901214    1232.9874902637 1228.6795854967 1691.1618964949 1032.5713666625 629.4566710186  -687.3211850614 990.4032511298  -550.4610835988 -22.4699644246  -1968.8880960256    349.5512515366  -221.6298023036 791.414650985   36.3871287923   -366.4676253154 -284.2394673399 491.3593310173  85.0237322909   260.8363691191  52.8169415604   -27.8202165039  -112.7103608028
