72452.2292994	59395.9731544	19900.4975124
158280.254777	133892.61745	42587.0646766
199522.292994	169127.516779	51940.2985075
235191.082803	200335.57047	61293.5323383
267515.923567	229530.201342	68457.7114428
293152.866242	253691.275168	75422.8855721
318789.808917	274832.214765	80796.0199005
334394.904459	287919.463087	83781.0945274
337738.853503	290939.597315	85572.1393035
338853.503185	291946.308725	85373.1343284
332165.605096	288926.174497	84378.1094527
318789.808917	277852.348993	80796.0199005
300955.414013	259731.543624	76019.9004975
276433.121019	240604.026846	70248.7562189
258598.726115	221476.510067	65273.6318408
239649.681529	206375.838926	61293.5323383
225159.235669	193288.590604	56915.4228856
207324.840764	177181.208054	52736.318408
188375.796178	163087.248322	47960.199005
168312.101911	143959.731544	44378.1094527
148248.407643	127852.348993	38208.9552239
128184.713376	110738.255034	33432.8358209
108121.019108	93624.1610738	28656.7164179
90286.6242038	77516.7785235	23681.5920398
75796.1783439	65436.2416107	19303.4825871
62420.3821656	54362.4161074	15721.3930348
49044.5859873	43288.590604	12338.3084577
36783.4394904	32214.7651007	9353.23383085
28980.8917197	24161.0738255	7363.1840796
21178.343949	18120.8053691	5572.13930348
15605.0955414	14093.9597315	3781.09452736
11146.4968153	9060.40268456	2786.06965174
6687.89808917	5033.55704698	1592.039801
4458.59872611	3020.13422819	995.024875622

